game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,primary_player,primary_player_score,primary_player_illegal_moves,primary_player_legal_moves,primary_player_timeout,primary_player_resignation,primary_player_failed_to_find_legal_move,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,primary_player_elo
1766526733-9986,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 7""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Bb4 4. d3 Nc6 5. Bd2 d5 6. exd5 Nd4 7. Nxd4 exd4 8. Ne4 Qe7 9. Bxb4 Qxb4+ 10. Qd2 Qxb2 11. Nxf6+ Kd8 12. Qg5 Qxa1+ 13. Ke2 Bd7 14. Nxd7+ Kxd7 15. Qxg7 Rae8+ 16. Kf3 Qd1+ 17. Kg3 Reg8 18. Qxg8 Rxg8+ 19. Kh3 Qh5#",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 7,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,19,False,False,False,0,0,19,19,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 7,20,71.29107785224915,19,0,99.50017371787953
1766527294-7025,"[White ""Stockfish level 7""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. Nc3 d5 2. d4 Nf6 3. Bf4 c6 4. e3 Bf5 5. f3 e6 6. a3 Bd6 7. Bxd6 Qxd6 8. g4 Bg6 9. Nge2 Nbd7 10. Qd2 e5 11. h3 O-O-O 12. O-O-O Rhe8 13. dxe5 Nxe5 14. Nd4 Nc4 15. Bxc4 dxc4 16. e4 Qc5 17. Rhe1 Nd7 18. Qe3 Ne5 19. Na4 Qa5 20. Nc3 f6 21. f4 Nd7 22. h4 Nc5 23. Nf5 Bxf5 24. Rxd8+ Rxd8 25. exf5 Na4 26. Nxa4 Qxa4 27. Qc5 Qb5 28. Qxa7 Qd5 29. Qa8+ Kc7 30. Re7+ Rd7 31. Rxd7+ Qxd7 32. Qg8 b5 33. g5 fxg5 34. hxg5 Qxf5 35. Qxg7+ Kb6 36. Qd4+ Kb7 37. Kb1 Qg4 38. Qd2 Qf5 39. Qd4 Qg4 40. Qe4 Qd1+ 41. Ka2 Qd5 42. Qxd5 cxd5 43. f5 Kc7 44. a4 bxa4 45. g6 hxg6 46. fxg6 Kd6 47. g7 Ke7 48. g8=Q Kd6 49. Ka3 Kc5 50. Qd8 Kd4 51. Qb6+ Ke4 52. Qc5 Ke5 53. Kxa4 Ke4 54. Qc6 Kd4 55. Qe6 Kc5 56. c3 d4 57. b4+ cxb3 58. Kxb3 d3 59. Qd7 d2 60. Qxd2 Kc6 61. Qd1 Kc5 62. Qd7 Kb6 63. Kb4 Ka6 64. Kc5 Ka5 65. Qe6 Ka4 66. Qa2#",1-0,Stockfish level 7,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,66,False,False,False,0,0,66,66,False,False,False,False,Stockfish level 7 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),66,561.224999666214,66,0,99.50017371787953
1766527570-1275,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 7""]

1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5 5. Nf3 Nc6 6. d3 Bg4 7. Be2 f6 8. O-O e5 9. h3 Be6 10. c4 Qd8 11. Be3 Qd7 12. Qb3 b6 13. Rad1 Na5 14. Qc2 Bd6 15. d4 e4 16. Qxe4 Rb8 17. d5 Qf7 18. dxe6 Qg6 19. Qxg6+ hxg6 20. Nd4 c6 21. Bf3 Rc8 22. b3 Ba3 23. Nc2 Bc5 24. Bxc5 Rxh3 25. gxh3 bxc5 26. Rd7 a6 27. Rxg7 Rd8 28. Rxg6 Rd4 29. Rxf6 Ke7 30. Rf7+ Kxe6 31. Ra7 Rd2 32. Ne3 Rxa2 33. Rxa6 Ra3 34. Rxc6+ Ke7 35. Rxc5 Nb7 36. Rc7+ Ke8 37. Rxb7 Ra2 38. Rd1 Ra8 39. Rdd7 Ra6 40. Rh7 Rh6 41. Rb8#",1-0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 7,,2.0,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),1.0,0,41,False,False,False,0,0,41,41,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 7,41,275.7451434135437,41,0,2379.0880017344075
1766528467-5733,"[White ""Stockfish level 7""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. d3 d5 2. e4 dxe4 3. Nc3 exd3 4. Nf3 dxc2 5. Qe2 Nf6 6. Qxc2 e6 7. Be2 Be7 8. Be3 O-O 9. Rd1 Qe8 10. a3 Nc6 11. Nb5 Bd8 12. O-O a6 13. Nbd4 Nxd4 14. Bxd4 Be7 15. Bd3 h6 16. Qxc7 Qc6 17. Qxe7 Nd5 18. Qc5 Qxc5 19. Bxc5 Rd8 20. Bc4 b5 21. Bxd5 exd5 22. h3 Be6 23. b4 a5 24. Rc1 axb4 25. axb4 Ra2 26. Nd4 Rda8 27. Rfe1 Bd7 28. Rcd1 Rb2 29. Ra1 Rxa1 30. Rxa1 Kh7 31. Ra8 Kg6 32. Ra7 Be8 33. g4 Rd2 34. Re7 Bd7 35. Nf3 Rd1+ 36. Re1 Rxe1+ 37. Nxe1 Kf6 38. Nf3 Ke6 39. Bf8 g6 40. Nd2 h5 41. Nf3 hxg4 42. hxg4 f5 43. Kf1 fxg4 44. Nd4+ Ke5 45. Nb3 Ke4 46. Nc5+ Kd4 47. Nxd7 Kc4 48. Nb6+ Kb3 49. Nxd5 Kc4 50. Ne3+ Kd4 51. Nxg4 Ke4 52. Kg2 Kf4 53. Ne3 Ke4 54. Kg3 Kd3 55. Kg4 Ke2 56. Nd1 Kxd1 57. Bd6 Ke2 58. f4 Kd3 59. Kg5 Kc4 60. Kxg6 Kd5 61. Be7 Ke6 62. Bc5 Kd5 63. f5 Ke4 64. Kg5 Kd5 65. Kf6 Kc6 66. Ke5 Kd7 67. Kf6 Ke8 68. Ke5 Kf7 69. f6 Ke8 70. Bd4 Kf7 71. Bg1 Ke8 72. Ke6 Kf8 73. Bf2 Ke8 74. Bd4 Kf8 75. Bb6 Ke8 76. f7+ Kf8 77. Bc5+ Kg7 78. Bf2 Kf8 79. Bg1 Kg7 80. Ba7 Kf8 81. Bg1 Kg7 82. Bb6 Kf8 83. Bc5+ Kg7 84. Bg1",1-0,Stockfish level 7,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,5,83,False,False,True,0,5,84,83,False,False,False,True,Stockfish level 7 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),84,897.2206149101257,84,5,2308.651498112135
1766528869-7520,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 7""]

1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5 5. Nf3 Bf5 6. d3 Nc6 7. Be2 h6 8. O-O e5 9. c4 Qd7 10. a3 O-O-O 11. b4 Kb8 12. b5 Nd4 13. Nxd4 Qxd4 14. Be3 Qb2 15. Qa4 b6 16. Rfe1 Be7 17. Rab1 Qxa3 18. Qxa3 Bxa3 19. Ra1 Bf8 20. Red1 Bb4 21. Ra4 Bc3 22. Rda1 Bxa1 23. Rxa1 Rd7 24. Ra3 Bh7 25. h3 Rhd8 26. Kh2 Bg6 27. g4 Bh7 28. Kg3 Bxd3 29. Bxd3 Rxd3 30. Rxd3 Rxd3 31. Kf3 Rc3 32. Ke4 Rxc4+ 33. Kxe5 Kb7 34. Kd5 Rb4 35. Ke5 Rxb5+ 36. Kf4 a5 37. Kg3 Rb3 38. Kf3 f6 39. Ke2 a4 40. Kd2 Rb2+ 41. Kc3 Rb5 42. Kc4 Rb3 43. Bd4 Rxh3 44. Kb4 a3 45. Ka4 c5 46. Ba1 Kc6 47. f4 a2 48. g5 b5+ 49. Ka5 hxg5 50. fxg5 b4 51. gxf6 Rb3 52. fxg7 Ra3#",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 7,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,52,False,False,False,0,0,52,52,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 7,53,401.47424936294556,52,0,2258.676003468815
1766529000-5543,"[White ""Stockfish level 7""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. e4 e5 2. Nc3 Nc6 3. Nf3 Nf6 4. Bb5 Bc5 5. Bxc6 dxc6 6. Qe2 Bg4 7. h3 Bxf3 8. Qxf3 O-O 9. d3 h6 10. Ne2 Nh7 11. Qg3 Qf6 12. f4 exf4 13. Qg4 Be3 14. Nxf4 Bxf4 15. Bxf4 Qxb2 16. O-O Qxc2 17. Bxh6 g6 18. Qf4 Qxd3 19. Rad1 Qc4 20. Rd7 Rac8 21. Qe5 f6 22. Rg7+ Kh8 23. Qe7 Qd4+ 24. Kh1 f5 25. Rxh7+ Kg8 26. e5 Rf7 27. Qxf7#",1-0,Stockfish level 7,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,27,False,False,False,0,0,27,27,False,False,False,False,Stockfish level 7 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),27,131.0095841884613,27,0,2219.9119982655925
1766529323-7198,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 7""]

1. e4 c5 2. Nf3 e6 3. d4 a6 4. d5 Nf6 5. Nc3 Qa5 6. Bd2 d6 7. Bc4 Qc7 8. O-O b5 9. Be2 exd5 10. exd5 Qb7 11. Bg5 Be7 12. Re1 h6 13. Bxf6 gxf6 14. Ne4 Kf8 15. Nh4 f5 16. Nxf5 Bxf5 17. Bf3 Bxe4 18. Bxe4 Nd7 19. Qh5 Nf6 20. Qf5 Qd7 21. Qf3 Re8 22. Bf5 Qb7 23. Rad1 Bd8 24. Rxe8+ Nxe8 25. Be6 Bf6 26. Re1 Qc7 27. Qf5 Qd8 28. Re3 Ng7 29. Qg4 h5 30. Qf3 h4 31. Re4 c4 32. Rf4 Nxe6 33. dxe6 Rh6 34. exf7 d5 35. Rf5 Qe7 36. h3 Qe1+ 37. Kh2 Be5+ 38. g3 hxg3+ 39. fxg3 Rg6 40. Rxe5 Qxe5 41. Qf2 Rd6 42. Qc5 Qe7 43. Qc8+ Kxf7 44. Qf5+ Rf6 45. Qh5+ Kg7 46. Qg5+ Kf8 47. Qh5 Rf2+ 48. Kg1 Qe1#",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 7,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,48,False,False,False,0,0,48,48,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 7,49,323.6194899082184,48,0,2188.2394998465425
1766529744-3038,"[White ""Stockfish level 7""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5 Be7 6. Bc4 O-O 7. O-O Nxe4 8. h3 Nf6 9. Nxe7+ Qxe7 10. Re1 Qd8 11. Nxd4 Nxd4 12. Qxd4 d5 13. Be2 c6 14. Qf4 Re8 15. b3 Re4 16. Qf3 Qe7 17. Bd2 Bd7 18. Rad1 Re8 19. Be3 d4 20. Rxd4 Rxd4 21. Bxd4 Nd5 22. Bxa7 b6 23. c4 Nf6 24. Qf4 Qxe2 25. Rxe2 Rxe2 26. a4 Re4 27. Qd2 Re8 28. Bxb6 Be6 29. f3 h6 30. a5 Ra8 31. h4 Nd7 32. Qd6 Nxb6 33. axb6 Ra1+ 34. Kh2 Rb1 35. Qd8+ Kh7 36. Qd3+ g6 37. Qxb1 Bf5 38. Qa1 Bc8 39. Qa7 Kg7 40. Qa1+ Kf8 41. Qa8 Ke7 42. h5 Kd7 43. Kg3 gxh5 44. Kh2 Kd8 45. Qb8 Kd7 46. c5 Kd8 47. b7 Kd7 48. Qxc8+ Ke7 49. Kh3 Kf6 50. b8=Q Kg5 51. Qe5+ f5 52. f4+ Kg6 53. Qcxf5#",1-0,Stockfish level 7,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,1,52,False,False,False,0,1,53,52,False,False,False,False,Stockfish level 7 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),53,420.7540566921234,53,1,2161.4607839942973
1766530158-5449,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 7""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Bb4 4. d3 O-O 5. Bd2 d6 6. a3 Bxc3 7. Bxc3 c5 8. Be2 Nc6 9. O-O a5 10. h3 Re8 11. Nh2 d5 12. exd5 Qxd5 13. Bf3 Qd7 14. Re1 Nd5 15. Bd2 Qd6 16. Ng4 Be6 17. Ne3 Nde7 18. Nc4 Qc7 19. Bxc6 Nxc6 20. Bc3 Bd5 21. Ne3 Qd8 22. Nxd5 Qxd5 23. Qg4 Re6 24. Re3 Rf8 25. Rae1 b6 26. Qc4 Qd6 27. Qb5 Rb8 28. Qc4 Nd4 29. Bxd4 cxd4 30. Re4 g6 31. Qb5 Rbe8 32. f4 exf4 33. Rxe6 Rxe6 34. Rxe6 Qxe6 35. Kf2 Kg7 36. Qc4 Qe3+ 37. Kf1 f3 38. gxf3 Qxf3+ 39. Ke1 Qf6 40. Qd5 Qe6+ 41. Qxe6 fxe6 42. Kf2 Kf6 43. Kf3 g5 44. Ke4 e5 45. b4 axb4 46. axb4 Ke6 47. b5 h6 48. Kf3 h5 49. Ke4 Kf6 50. Kf3 Ke6 51. Ke4 g4 52. hxg4 hxg4 53.",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 7,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,1,52,True,False,True,1,0,52,53,False,False,True,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 7,53,413.8249742984772,53,1,2138.2640052032225
1766530472-3086,"[White ""Stockfish level 7""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. Nf3 O-O 7. e3 c6 8. Bd3 Bg4 9. h3 Bh5 10. Bxf6 Bxf6 11. Bc2 Nd7 12. Rc1 Re8 13. g4 Bg6 14. Kf1 Bxc2 15. Rxc2 Nb6 16. h4 Nc4 17. b3 Nd6 18. h5 Ne4 19. Ng1 Nxc3 20. Rxc3 Qd7 21. Qf3 Re4 22. a4 Rxg4 23. h6 Rg6 24. Ne2 Rxh6 25. Rxh6 gxh6 26. Qxf6 Qh3+ 27. Ke1 Qh1+ 28. Kd2 Qh5 29. Nc1 Re8 30. Qf4 Re4 31. Qb8+ Kg7 32. Ne2 Qf3 33. Rc1 Qxf2 34. Rg1+ Kf6 35. Qd6+ Re6 36. Qd8+ Re7 37. Rg3 h5 38. Qg8 h4 39. Qg5+ Ke6 40. Qxh4 Kd7 41. Qh3+ Kc7 42. Rf3 Qxe2+ 43. Kxe2 Rxe3+ 44. Kxe3 Kb6 45. Rxf7 Ka5 46. Rxb7 Ka6 47. Qd7 Ka5 48. Rb5+ Ka6 49. Qc8#",1-0,Stockfish level 7,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,49,False,False,False,0,0,49,49,False,False,False,False,Stockfish level 7 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),49,314.3278670310974,49,0,2117.80299622427
