game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,primary_player,primary_player_score,primary_player_illegal_moves,primary_player_legal_moves,primary_player_timeout,primary_player_resignation,primary_player_failed_to_find_legal_move,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,primary_player_elo
1766511912-9079,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 6""]

1. e4 e6 2. d4 d5 3. e5 Bd7 4. Nf3 Nh6 5. Bxh6 gxh6 6. Bd3 Qe7 7. O-O Rg8 8. Bxh7 Rg7 9. Bd3 f6 10. exf6 Qxf6 11. Ne5 c5 12. Nxd7 Nxd7 13. dxc5 O-O-O 14. Nc3 a6 15. b4 Qxc3 16. a3 Kb8 17. Qe2 Qe5 18. Qxe5+ Nxe5 19. Rfe1 Nf3+ 20. Kf1 Nxe1 21. Rxe1 Rf7 22. Rxe6 Rc7 23. Rb6 Rc6 24. Rxc6 bxc6 25. Bxa6 Ka8 26. Bd3 Kb7 27. a4 Kc7 28. a5 Rb8 29. c3 Re8 30. a6 Bg7 31. a7 Bf8 32. b5 cxb5 33. Bxb5 Rc8 34. Ba6 Rd8 35. Bb5 Ra8 36. Ba6 Kc6 37. Bb5+ Kxb5 38. c6 Kb6 39. c7 Kxc7 40. c4 dxc4 41. Ke2 Kc6 42. Kd2 Kd5 43. Kc3 Rxa7 44. f3 Ra2 45. g3 Kc5 46. h3 Rh2 47. h4 Re2 48. f4 Rh2 49. f5 Bd6 50. f6 Re2 51. f7 Be5#",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 6,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,51,False,False,False,0,0,51,51,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 6,52,343.3075611591339,51,0,-36.79982628212065
1766512117-2256,"[White ""Stockfish level 6""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Bd3 h6 9. Ne4 Nxe4 10. Bxe4 Bd6 11. O-O O-O 12. Nc3 f5 13. Bd3 e4 14. Be2 Qh4 15. g3 Qh3 16. Re1 f4 17. Nxe4 fxg3 18. fxg3 Bc7 19. Bf1 Bb6+ 20. d4 Qf5 21. Bf4 g5 22. Bd6 Rd8 23. c4 Nxc4 24. Bxc4+ Kh7 25. Bc5 Bxc5 26. Nd6 Qf6 27. dxc5 Bh3 28. Qc2+ Kg7 29. Rad1 Rf8 30. Qe2 Rad8 31. b4 Rd7 32. Ne8+ Rxe8 33. Qxe8 Rxd1 34. Qg8#",1-0,Stockfish level 6,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,34,False,False,False,0,0,34,34,False,False,False,False,Stockfish level 6 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),34,205.59379982948303,34,0,-36.79982628212065
1766512574-5347,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 6""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bc4 Nxe4 5. Nxe4 d5 6. Bxd5 Qxd5 7. Nc3 Qd6 8. O-O Bg4 9. h3 Be6 10. Re1 h6 11. d3 f6 12. Ne4 Qd8 13. Be3 Be7 14. Bc5 O-O 15. Bxe7 Qxe7 16. Nc3 Qf7 17. Qe2 Bd7 18. Qe4 Rfe8 19. Qd5 Rad8 20. Qxf7+ Kxf7 21. Nd5 Bxh3 22. Nxc7 Re7 23. Nb5 Be6 24. Nc3 h5 25. Ne4 Rc7 26. Nc5 Bg4 27. Nd2 Nd4 28. Nde4 Nxc2 29. Rac1 Nxe1 30. Rxe1 Bc8 31. Rc1 Ke7 32. Nb3 Rxc1+ 33. Nxc1 a6 34. Nc5 g5 35. Ne4 b6 36. Ng3 h4 37. Nh5 f5 38. Ng7 Kf8 39. Nh5 e4 40. dxe4 b5 41. exf5 Bxf5 42. Nf6 Kf7 43. Nh5 Bg4 44. Ng3 hxg3 45. fxg3 Bc8 46. Nb3 Rd1+ 47. Kf2 Rd5 48. Ke3 g4 49. Ke4 Rd6 50. Ke5 Re6+ 51. Kf4 Re8 52. Nd4 Re1 53. Nc6 Kf6 54. Nd4 Re8 55. Nc6 Bf5 56. Nd4 Re4#",0-1,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 6,,2.0,0.0,1.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,56,False,False,False,0,0,56,56,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 6,57,456.3791069984436,56,0,-36.79982628212065
1766513810-4988,"[White ""Stockfish level 6""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. Nc3 d5 2. d4 Nf6 3. Nf3 Bf5 4. g3 e6 5. Bg5 Be7 6. Bg2 O-O 7. Nh4 Bg6 8. Nxg6 hxg6 9. h4 c5 10. O-O Nc6 11. e3 cxd4 12. exd4 Qb6 13. Re1 Qxd4 14. a3 Qxd1 15. Raxd1 Rac8 16. Kf1 Rfd8 17. Ne2 Na5 18. Bd2 Nc4 19. Bg5 Nxb2 20. h5 Nxd1 21. hxg6 fxg6 22. Rxd1 Rxc2 23. Nd4 Ra2 24. Nxe6 Rd6 25. Nc7 Rxa3 26. Nb5 Ra2 27. Nxd6 Bxd6 28. Bxf6 gxf6 29. Bxd5+ Kg7 30. Bxa2 Bc5 31. Rd7+ Kh6 32. Bb3 b6 33. Rxa7 Kg5 34. Ra6 f5 35. Ra7 Kg4 36. Bd1+ Kg5 37. Rb7 Kf6 38. Be2 Ke5 39. Bf3 Kd4 40. Rd7+ Kc4 41. Rc7 Kb5 42. Be2+ Kb4 43. Rd7 Ka5 44. Rg7 b5 45. Bxb5 Kxb5 46. Rg8 Kc4 47. Rxg6 Kd5 48. f4 Ke4 49. Ke2 Bd4 50. Re6+ Kd5 51. Re8 Bc5 52. Re5+ Kd4 53. Rxf5 Kc4 54. Rxc5+ Kxc5 55. Kf3 Kd6 56. Kf2 Ke7 57. g4 Kf7 58. Ke2 Kg7 59. Ke3 Kf7 60. Kf2 Kg7 61. Ke3 Kf7 62. f5 Kg7 63. Kf4 Kf7 64. Kg5 Kg7 65. Kf4 Kf7 66. Kg3 Kg7 67. g5 Kf7 68. Kh3 Kg7 69. Kg3 Kf7 70. Kh3 Kg7 71. Kh4 Kf7 72. Kg3 Kg7 73. Kh4 Kf7 74. Kg3 Kg7 75. f6+ Kf7 76. Kh3 Kg6 77. Kg4 Kf7 78. Kh3 Kg6 79. Kg4 Kf7 80. Kg3 Kg6 81. Kg4 Kf7 82. Kf5 Kf8 83. Ke6 Kg8 84. Ke5 Kf8 85. Kf5 Kg8 86. Ke6 Kf8 87. Kf5 Kg8 88. Kg6 Kf8 89. Kf5 Kg8 90. Kg6 Kf8",,Stockfish level 6,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,-10000000000.0,-10000000000.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),-10000000000.0,2,89,False,False,False,0,2,90,89,False,False,False,False,Stockfish level 6 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),91,1236.0519704818726,90,2
1766514942-5057,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 6""]

1. e4 e6 2. d4 d5 3. e5 Bd7 4. Nf3 a6 5. Bd3 Be7 6. O-O Bb5 7. c3 c5 8. Bxb5+ axb5 9. Qe2 c4 10. b3 Qc7 11. bxc4 bxc4 12. Nbd2 Ra4 13. Rb1 Nh6 14. h3 Rxa2 15. Qe3 O-O 16. Ng5 Qa5 17. Ndf3 b5 18. Nh4 Bxg5 19. Qxg5 Qxc3 20. Qg3 Qxg3 21. fxg3 Nc6 22. Bxh6 gxh6 23. Rxb5 Nxd4 24. Rb7 h5 25. Rf4 Ne2+ 26. Kh2 Nxf4 27. gxf4 Ra4 28. f5 c3 29. fxe6 fxe6 30. Nf3 Rxf3 31. gxf3 Rc4 32. Rb1 d4 33. Rc1 c2 34. Kg2 d3 35. Kf2 d2 36. Rxc2 Rxc2 37. Ke2 d1=N+ 38. Kxd1 Rb2 39. Kc1 Rg2 40. Kd1 Kg7 41. Ke1 h4 42. Kf1 Rh2 43. Kg1 Rb2 44. Kf1 Rh2 45. Kg1 Rc2 46. Kf1 Ra2 47. Kg1 Kh6 48. Kf1 Ra6 49. Kg2 Rb6 50. Kf2 Kg7 51. Ke3 Ra6 52. Kf4 Kg6 53. Kg4 Kf7 54. Kxh4 Ra5 55. Kg4 Ra1 56. Kf4 Ra3 57. Kg4 Ra1 58. Kf4 Re1 59. Kg4 Rg1+ 60. Kf4 h5 61. Ke4 Ra1 62. Kf4 Kg6 63. Ke4 h4 64. Kf4 Rg1 65. Ke4 Ra1 66. Kf4 Kh5 67. Ke4 Kg6 68. Kf4 Ra4+ 69. Ke3 Kg5 70. Kf2 Ra3 71. Kg2 Kg6 72. Kf2 Kg5 73. Kg2 Kf4 74. Kf2 Rb3 75. Kg2 Rc3 76. Kf2 Rd3 77. Kg2 Re3 78. Kf2 Rb3 79. Kg2 Re3 80. Kf2 Ra3 81. Kg2 Re3 82. Kf2 Ra3 83. Kg2 Rd3 84. Kf2 Rc3 85. Kg2 Ra3 86. Kf2 Rc3 87. Kg2 Ra3 88. Kf2 Kxe5 89. Kg2 Kf4 90. Kf2 Rxf3+",,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 6,,2.0,-10000000000.0,-10000000000.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),-10000000000.0,0,90,False,False,False,0,0,90,90,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 6,91,1131.934606552124,90,0
1766515751-6529,"[White ""Stockfish level 6""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. Nf3 d5 2. e3 Nf6 3. a3 Nc6 4. Bb5 Bd7 5. d4 a6 6. Bd3 e6 7. b3 Bd6 8. c4 dxc4 9. bxc4 O-O 10. Bb2 Re8 11. c5 Be7 12. Nbd2 b6 13. Qc2 bxc5 14. dxc5 Rb8 15. h3 e5 16. Bc4 Be6 17. Nxe5 Nxe5 18. Bxe5 Bxc5 19. Bxe6 Rxe6 20. Bxf6 Qxf6 21. Ke2 Bd6 22. Nc4 Rbe8 23. Rad1 Bc5 24. Rd5 Ba7 25. Qf5 Qc3 26. Qd3 Qf6 27. Rd1 h6 28. Rc1 Qh4 29. Rf5 Rf6 30. a4 Rxf5 31. Qxf5 Qe7 32. g4 Qb4 33. a5 Qb3 34. Qd7 Rf8 35. Nd2 Qb5+ 36. Qxb5 axb5 37. Rxc7 Bb8 38. Rc6 Be5 39. Rb6 Ra8 40. Nb3 Bc3 41. a6 b4 42. Nc5 Ra7 43. Kd3 Kf8 44. h4 Ke7 45. Kc4 Kd8 46. Rc6 Ke7 47. Rb6 Kd8 48. Kb5 Kc7 49. Nd3 b3 50. Rc6+ Kd7 51. Rxc3 b2 52. Nxb2 Ra8 53. Na4 Rb8+ 54. Ka5 Kd6 55. Nb6 Ke5 56. Kb5 Ke4 57. Kc6 Kf3 58. a7 Re8 59. h5 Kxf2 60. Rd3 Kf3 61. Kd7 Rf8 62. Nc8 Kxg4 63. a8=Q Kxh5 64. Rc3 Kg6 65. Ne7+ Kh7 66. Qxf8 h5 67. Qxf7 Kh6 68. Ra3 Kg5 69. Qxg7+ Kh4 70. Rc3 Kh3 71. e4+ Kh2 72. Nd5 h4 73. Nf4 h3 74. e5 Kh1 75. e6 h2 76. Rc1#",1-0,Stockfish level 6,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,76,False,False,False,0,0,76,76,False,False,False,False,Stockfish level 6 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),76,809.0535745620728,76,0,-36.79982628212065
1766516085-5016,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 6""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. Nxf7 Kxf7 7. Qf3+ Ke6 8. Nc3 Nb4 9. O-O Bc5 10. a3 b5 11. axb4 bxc4 12. bxc5 Rf8 13. Qg4+ Kf7 14. Qxc4 Be6 15. Nxd5 a5 16. d3 Re8 17. Qe4 Kg8 18. Nc3 Bf7 19. Be3 Rb8 20. b3 Rb4 21. Qf3 c6 22. Qxc6 Qe7 23. Rxa5 Qf8 24. Ra7 Re6 25. Qf3 h6 26. Nd5 Qe8 27. Nxb4 Bh5 28. Qg3 Rg6 29. Qh4 Bf3 30. g3 Kh7 31. Rfa1 e4 32. d4 Qe6 33. R1a6 Qf5 34. Rxg6 Qxg6 35. Qf4 Be2 36. Rf7 Bg4 37. Rf8 Bf3 38. Qf7 Qg4 39. Qg8+ Kg6 40. Qf7+ Kh7 41. Qg8+ Kg6 42. Qf7+ Kh7 43. Qg8+ Kg6 44. Qf7+ Kh7 45. Qg8+ Kg6 46. Qf7+ Kh7",1/2-1/2,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 6,,2.0,0.5,0.5,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.5,0,46,False,False,False,0,0,46,46,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 6,47,334.5098156929016,46,0,1981.5029962242697
1766516614-9862,"[White ""Stockfish level 6""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. d3 d5 2. d4 Nc6 3. Bf4 Nf6 4. Nf3 Bg4 5. h3 Bxf3 6. exf3 e6 7. Be2 Bd6 8. Bxd6 Qxd6 9. Bb5 O-O 10. Bxc6 Qxc6 11. Qe2 Qb6 12. c3 c5 13. dxc5 Qxc5 14. Nd2 Rac8 15. Nb3 Qc4 16. Nd2 Qxe2+ 17. Kxe2 Rfd8 18. Rhb1 d4 19. c4 d3+ 20. Ke3 Nd7 21. Kxd3 Ne5+ 22. Ke3 Nxc4+ 23. Nxc4 Rxc4 24. Rc1 Rxc1 25. Rxc1 g6 26. Rc7 Rb8 27. a4 a6 28. Kd3 b5 29. a5 b4 30. Kd4 Rb5 31. Rc5 Rb7 32. Rc6 Rd7+ 33. Kc4 Rd2 34. Kb3 Rxf2 35. Rd6 Rxg2 36. Rxa6 Rg3 37. Rb6 Rxf3+ 38. Ka4 Rxh3 39. Rxb4 Rh2 40. Kb5 Rh5+ 41. Ka4 Rd5 42. Rc4 Rd8 43. b4 Ra8 44. b5 h5 45. Rc1 h4 46. b6 h3 47. Rh1 g5 48. Rxh3 g4 49. b7 Rb8 50. Rb3 g3 51. a6 g2 52. a7 g1=Q 53. axb8=Q+ Kg7 54. Rg3+ Qxg3 55. Qxg3+ Kf8 56. Qg5 Ke8 57. b8=Q+ Kd7 58. Qc5 f6 59. Qbc8#",1-0,Stockfish level 6,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,59,False,False,False,0,0,59,59,False,False,False,False,Stockfish level 6 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),59,528.7314949035645,59,0,1946.6429259367098
1766517626-9734,"[White ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]
[Black ""Stockfish level 6""]

1. e4 d5 2. exd5 Nf6 3. Nc3 a6 4. Nf3 Nxd5 5. Nxd5 Qxd5 6. d4 c5 7. c4 Qd7 8. d5 e6 9. Ne5 Qc7 10. Bf4 g5 11. Bg3 Bg7 12. Nd3 Qa5+ 13. Qd2 Qb6 14. Be2 exd5 15. cxd5 O-O 16. O-O Nd7 17. Rab1 c4 18. Nb4 f5 19. h3 Nf6 20. Be5 Ne4 21. Qe3 Qxe3 22. fxe3 Bxe5 23. Bxc4 a5 24. Nd3 Bf6 25. d6+ Kh8 26. Rbd1 Nxd6 27. Bd5 Ne8 28. Nc5 Rb8 29. e4 f4 30. Rfe1 b6 31. Nd3 Bg7 32. e5 Bb7 33. Bxb7 Rxb7 34. e6 Rg8 35. Nf2 Bf8 36. Ng4 Rc7 37. Rd8 Be7 38. Rd7 Rg6 39. Ne5 Rxe6 40. Nf7+ Kg7 41. Rxe6 Rxd7 42. Ne5 Bc5+ 43. Kh2 Rd8 44. Nc6 Rd7 45. Ne5 Re7 46. Rxe7+ Bxe7 47. Nc6 Bc5 48. Ne5 Nf6 49. Nd3 Ne4 50. Nxc5 Nxc5 51. Kg1 Nd3 52. Kf1 Nxb2 53. Ke2 Kf6 54. Kf3 Kf5 55. g4+ fxg3 56. Kxg3 Nc4 57. h4 Nd2 58. hxg5 Ne4+ 59. Kf3 Nd6 60. Ke3 Kxg5 61. Kd4 Nc8 62. Kd5 Kf4 63. Kc6 h6 64. Kc7 h5 65. Kxc8 h4 66. Kb7 a4 67. Kxb6 a3 68. Kb5 Ke5 69. Kb4 Kd5 70. Kxa3 h3 71. Kb4 Kd4 72. a4 Ke4 73. a5 Kd5 74. a6 Kc6 75. a7 Kb7 76. a8=Q+ Kxa8 77. Kc4 Kb7 78. Kd4 Ka6 79. Ke4 h2 80. Kf3 h1=Q+ 81. Kf4 Qh5 82. Ke4 Qh8 83. Kf4 Qe8 84. Kf5 Qe7 85. Kf4 Qf6+ 86. Ke4 Kb5 87. Kd5 Kb6 88. Ke4 Kb5 89. Kd5 Kb4 90. Ke4 Kc4",,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),Stockfish level 6,,2.0,-10000000000.0,-10000000000.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),-10000000000.0,1,89,False,False,False,1,0,89,90,False,False,False,False,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer) vs. Stockfish level 6,91,1012.2396309375763,90,1
1766517849-3618,"[White ""Stockfish level 6""]
[Black ""ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer)""]

1. d4 d5 2. Nf3 Nf6 3. Bf4 e6 4. e3 Bd6 5. Bxd6 Qxd6 6. a3 O-O 7. Be2 c5 8. Nbd2 Nc6 9. c3 e5 10. Nb1 e4 11. dxc5 Qxc5 12. b4 Qd6 13. Nd4 Ne5 14. Nd2 Bg4 15. Nb5 Qd7 16. a4 Bxe2 17. Qxe2 Nd3+ 18. Kf1 a6 19. Nd4 Rac8 20. Kg1 Rxc3 21. b5 Rfc8 22. h3 Rc1+ 23. Rxc1 Rxc1+ 24. Nf1 Qc7 25. Qa2 Qc4 26. Qa3 Qb4 27. Qxb4 Nxb4 28. f3 Nd3 29. Nb3 Rb1 30. Nd4 axb5 31. axb5 Nd7 32. g4 N7c5 33. Rh2 Ne1 34. Ra2 Nxf3+ 35. Nxf3 exf3 36. Ra8#",1-0,Stockfish level 6,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),2.0,,1.0,0.0,ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),0.0,0,36,False,False,False,0,0,36,36,False,False,False,False,Stockfish level 6 vs. ChessGPT (lichess_200k_bins_16layers_ckpt_with_optimizer),36,222.79109978675842,36,0,1917.622659077265
